Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
NEK6,0,22,PTM-SEA,0,1,OTHER,NEK,NEK6,NEK6
PIM2,-16.03785302277115,13,PTM-SEA,0.6,3,CAMK,PIM,PIM,PIM2
AKT3,0,22,PTM-SEA,0,1,AGC,AKT,AKT,AKT3
AAK1,294,264,KEA3,0.10857142857142857,1,OTHER,NAK,BIKE,AAK1
ABL1,61.333333333333336,44,KEA3,0.8628571428571429,4,TK,ABL,ABL,ABL1
ABL2,98.66666666666667,97,KEA3,0.6771428571428572,3,TK,ABL,ABL,ABL2
ACVR1,148.5,162,KEA3,0.43714285714285717,2,TKL,STKR,TYPE1,ACVR1
ACVR1B,109.5,110,KEA3,0.6314285714285715,3,TKL,STKR,TYPE1,ACVR1B
ACVR2B,213,207,KEA3,0.2857142857142857,2,TKL,STKR,TYPE2,ACVR2B
AKT1,66.66666666666667,51,KEA3,0.84,4,AGC,AKT,AKT,AKT1
AKT2,126.33333333333333,130,KEA3,0.5571428571428572,3,AGC,AKT,AKT,AKT2
AKT3,8,7,KEA3,0.98,4,AGC,AKT,AKT,AKT3
ALK,165,182,KEA3,0.3657142857142857,2,TK,ALK,ALK,ALK
ARAF,55.5,38,KEA3,0.88,4,TKL,RAF,RAF,ARAF
ATM,84.33333333333333,79,KEA3,0.74,3,ATYPICAL,PIKK,ATM,ATM
ATR,78.33333333333333,69,KEA3,0.7742857142857142,4,ATYPICAL,PIKK,ATR,ATR
AURKA,81.33333333333333,75,KEA3,0.7542857142857143,4,OTHER,AUR,AUR,AURKA
AURKB,36.333333333333336,23,KEA3,0.9314285714285714,4,OTHER,AUR,AUR,AURKB
AURKC,185.5,195,KEA3,0.32571428571428573,2,OTHER,AUR,AUR,AURKC
AXL,191,199,KEA3,0.31142857142857144,2,TK,AXL,AXL,AXL
BLK,255,238,KEA3,0.18285714285714286,1,TK,SRC,SRCB,BLK
BMP2K,323,288,KEA3,0.04,1,OTHER,NAK,BIKE,BMP2K
BMPR1A,136,145,KEA3,0.5,3,TKL,STKR,TYPE1,BMPR1A
BMPR1B,92,91,KEA3,0.7,3,TKL,STKR,TYPE1,BMPR1B
BMPR2,215.5,210,KEA3,0.27714285714285714,2,TKL,STKR,TYPE2,BMPR2
BMX,122,126,KEA3,0.5771428571428572,3,TK,TEC,TEC,BMX
BRAF,8.5,8,KEA3,0.9771428571428571,4,TKL,RAF,RAF,BRAF
BRSK1,110.33333333333334,114,KEA3,0.6171428571428571,3,CAMK,CAMKL,BRSK,BRSK1
BRSK2,299,269,KEA3,0.09428571428571429,1,CAMK,CAMKL,BRSK,BRSK2
BTK,91,89,KEA3,0.7057142857142857,3,TK,TEC,TEC,BTK
BUB1,135.5,144,KEA3,0.5028571428571429,3,OTHER,BUB,BUB,BUB1
CAMK1,177.33333333333334,189,KEA3,0.3457142857142857,2,CAMK,CAMK1,CAMK1,CAMK1
CAMK1D,239,228,KEA3,0.22285714285714286,1,CAMK,CAMK1,CAMK1,CAMK1D
CAMK2A,75,64,KEA3,0.7971428571428572,4,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2B,151,168,KEA3,0.4114285714285714,2,CAMK,CAMK2,CAMK2,CAMK2B
CAMK2D,103,103,KEA3,0.6571428571428571,3,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2G,148,161,KEA3,0.44,2,CAMK,CAMK2,CAMK2,CAMK2G
CAMK4,124.33333333333333,128,KEA3,0.5714285714285714,3,CAMK,CAMK1,CAMK1,CAMK4
CAMKK1,126,129,KEA3,0.5628571428571428,3,OTHER,CAMKK,META,CAMKK1
CAMKK2,132.5,138,KEA3,0.5228571428571429,3,OTHER,CAMKK,META,CAMKK2
CDC42BPA,278,254,KEA3,0.13714285714285715,1,AGC,DMPK,GEK,CDC42BPA
CDC7,189.5,197,KEA3,0.3171428571428571,2,OTHER,CDC7,CDC7,CDC7
CDK1,11,12,KEA3,0.9657142857142857,4,CMGC,CDK,CDC2,CDK1
CDK11A,331,294,KEA3,0.022857142857142857,1,CMGC,CDK,CDK11,CDK11A
CDK11A,331,294,KEA3,0.022857142857142857,1,NA,NA,NA,CDK11A
CDK12,312,280,KEA3,0.06285714285714286,1,CMGC,CDK,CRK7,CDK12
CDK15,250,235,KEA3,0.19428571428571428,1,CMGC,CDK,PFTAIRE,CDK15
CDK16,226,221,KEA3,0.24285714285714285,1,CMGC,CDK,PCTAIRE,CDK16
CDK18,238,227,KEA3,0.2257142857142857,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,58,41,KEA3,0.8714285714285714,4,CMGC,CDK,CDK8,CDK19
CDK2,57.66666666666667,40,KEA3,0.8742857142857143,4,CMGC,CDK,CDC2,CDK2
CDK20,51,33,KEA3,0.8942857142857142,4,CMGC,CDK,CCRK,CDK20
CDK3,106.33333333333333,107,KEA3,0.6428571428571429,3,CMGC,CDK,CDC2,CDK3
CDK4,48.666666666666664,31,KEA3,0.9,4,CMGC,CDK,CDK4,CDK4
CDK5,79.66666666666667,72,KEA3,0.7628571428571429,4,CMGC,CDK,CDK5,CDK5
CDK6,48.333333333333336,30,KEA3,0.9028571428571428,4,CMGC,CDK,CDK4,CDK6
CDK7,103,103,KEA3,0.6571428571428571,3,CMGC,CDK,CDK7,CDK7
CDK8,121,124,KEA3,0.5885714285714285,3,CMGC,CDK,CDK8,CDK8
CDK9,130.33333333333334,134,KEA3,0.5428571428571428,3,CMGC,CDK,CDK9,CDK9
CDKL3,298,268,KEA3,0.09714285714285714,1,CMGC,CDKL,CDKL,CDKL3
CDKL5,77.5,67,KEA3,0.7828571428571428,4,CMGC,CDKL,CDKL,CDKL5
CHEK1,10,11,KEA3,0.9685714285714285,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,8.666666666666666,9,KEA3,0.9742857142857143,4,CAMK,RAD53,RAD53,CHEK2
CHUK,101.66666666666667,101,KEA3,0.6657142857142857,3,OTHER,IKK,IKK,CHUK
CLK1,134,141,KEA3,0.5142857142857142,3,CMGC,CLK,CLK,CLK1
CLK2,91,89,KEA3,0.7057142857142857,3,CMGC,CLK,CLK,CLK2
CLK3,148,161,KEA3,0.44,2,CMGC,CLK,CLK,CLK3
CLK4,319,286,KEA3,0.045714285714285714,1,CMGC,CLK,CLK,CLK4
CSF1R,333,296,KEA3,0.017142857142857144,1,TK,PDGFR,PDGFR,CSF1R
CSK,151.66666666666666,169,KEA3,0.4057142857142857,2,TK,CSK,CSK,CSK
CSNK1A1,78,68,KEA3,0.7771428571428571,4,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,337,300,KEA3,0.005714285714285714,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,73.33333333333333,60,KEA3,0.8114285714285714,4,CK1,CK1,CK1-D,CSNK1D
CSNK1E,109,109,KEA3,0.6342857142857142,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,220,214,KEA3,0.26571428571428574,2,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,223,216,KEA3,0.26,2,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,247,233,KEA3,0.2,1,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,49.333333333333336,32,KEA3,0.8971428571428571,4,CMGC,CK2,CK2,CSNK2A1
CSNK2A2,110.66666666666667,115,KEA3,0.6142857142857143,3,CMGC,CK2,CK2,CSNK2A2
DAPK1,149,164,KEA3,0.4257142857142857,2,CAMK,DAPK,DAPK,DAPK1
DAPK3,201.66666666666666,201,KEA3,0.3057142857142857,2,CAMK,DAPK,DAPK,DAPK3
DCLK1,5,4,KEA3,0.9914285714285714,4,CAMK,DCAMKL,DCAMKL,DCLK1
DDR1,65.5,50,KEA3,0.8457142857142858,4,TK,DDR,DDR,DDR1
DDR2,126,129,KEA3,0.5628571428571428,3,TK,DDR,DDR,DDR2
DMPK,81,74,KEA3,0.7571428571428571,4,AGC,DMPK,GEK,DMPK
DYRK1A,126.66666666666667,131,KEA3,0.5542857142857143,3,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,78,68,KEA3,0.7771428571428571,4,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,111.66666666666667,116,KEA3,0.6114285714285714,3,CMGC,DYRK,DYRK2,DYRK2
DYRK3,189.5,197,KEA3,0.3171428571428571,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,120,123,KEA3,0.5914285714285714,3,CMGC,DYRK,DYRK2,DYRK4
EEF2K,144,156,KEA3,0.46,2,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,76,65,KEA3,0.7914285714285715,4,TK,EGFR,EGFR,EGFR
EIF2AK1,311,279,KEA3,0.06571428571428571,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,151.66666666666666,169,KEA3,0.4057142857142857,2,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,335,298,KEA3,0.011428571428571429,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,317,284,KEA3,0.05142857142857143,1,TK,EPH,EPH,EPHA2
EPHA3,138,147,KEA3,0.4942857142857143,2,TK,EPH,EPH,EPHA3
EPHA4,324,289,KEA3,0.037142857142857144,1,TK,EPH,EPH,EPHA4
EPHA8,334,297,KEA3,0.014285714285714285,1,TK,EPH,EPH,EPHA8
EPHB1,320,287,KEA3,0.04285714285714286,1,TK,EPH,EPH,EPHB1
EPHB2,46,29,KEA3,0.9057142857142857,4,TK,EPH,EPH,EPHB2
EPHB3,132,136,KEA3,0.5285714285714286,3,TK,EPH,EPH,EPHB3
ERBB2,77.5,67,KEA3,0.7828571428571428,4,TK,EGFR,EGFR,ERBB2
ERBB4,316,283,KEA3,0.054285714285714284,1,TK,EGFR,EGFR,ERBB4
FASTK,225.5,220,KEA3,0.24857142857142858,1,ATYPICAL,FAST,FAST,FASTK
FER,121.5,125,KEA3,0.5857142857142857,3,TK,FER,FER,FER
FES,258,239,KEA3,0.18,1,TK,FER,FER,FES
FGFR1,141.66666666666666,153,KEA3,0.4714285714285714,2,TK,FGFR,FGFR,FGFR1
FGFR2,142.5,155,KEA3,0.46285714285714286,2,TK,FGFR,FGFR,FGFR2
FGFR3,190,198,KEA3,0.3142857142857143,2,TK,FGFR,FGFR,FGFR3
FGFR4,79,70,KEA3,0.7685714285714286,4,TK,FGFR,FGFR,FGFR4
FGR,101.5,100,KEA3,0.6685714285714286,3,TK,SRC,SRCA,FGR
FLT1,300,270,KEA3,0.09142857142857143,1,TK,VEGFR,VEGFR,FLT1
FLT3,225,219,KEA3,0.25142857142857145,2,TK,PDGFR,PDGFR,FLT3
FLT4,255,238,KEA3,0.18285714285714286,1,TK,VEGFR,VEGFR,FLT4
FRK,181.5,191,KEA3,0.34,2,TK,SRC,FRK,FRK
FYN,84.33333333333333,79,KEA3,0.74,3,TK,SRC,SRCA,FYN
GRK1,329,293,KEA3,0.025714285714285714,1,AGC,GRK,GRK,GRK1
GRK2,70.66666666666667,56,KEA3,0.8228571428571428,4,AGC,GRK,BARK,GRK2
GRK3,224.5,218,KEA3,0.2542857142857143,2,AGC,GRK,BARK,GRK3
GRK5,157.66666666666666,177,KEA3,0.38285714285714284,2,AGC,GRK,GRK,GRK5
GRK6,156.33333333333334,175,KEA3,0.38857142857142857,2,AGC,GRK,GRK,GRK6
GSK3A,61,43,KEA3,0.8657142857142858,4,CMGC,GSK,GSK,GSK3A
GSK3B,30.666666666666668,19,KEA3,0.9457142857142857,4,CMGC,GSK,GSK,GSK3B
HASPIN,222,215,KEA3,0.26285714285714284,2,OTHER,HASPIN,HASPIN,HASPIN
HCK,158.33333333333334,178,KEA3,0.37714285714285717,2,TK,SRC,SRCB,HCK
HIPK1,86.5,82,KEA3,0.7314285714285714,3,CMGC,DYRK,HIPK,HIPK1
HIPK2,142,154,KEA3,0.4657142857142857,2,CMGC,DYRK,HIPK,HIPK2
HIPK3,287,260,KEA3,0.12,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,69,53,KEA3,0.8314285714285714,4,CMGC,DYRK,HIPK,HIPK4
ICK,276,252,KEA3,0.14285714285714285,1,CMGC,RCK,RCK,CILK1
IGF1R,182.66666666666666,192,KEA3,0.33714285714285713,2,TK,INSR,INSR,IGF1R
IKBKB,128.33333333333334,132,KEA3,0.5514285714285714,3,OTHER,IKK,IKK,IKBKB
IKBKE,148.66666666666666,163,KEA3,0.4342857142857143,2,OTHER,IKK,IKK,IKBKE
ILK,139.33333333333334,149,KEA3,0.48857142857142855,2,TKL,MLK,ILK,ILK
INSR,105.33333333333333,105,KEA3,0.6485714285714286,3,TK,INSR,INSR,INSR
IRAK1,202.5,202,KEA3,0.3028571428571429,2,TKL,IRAK,IRAK,IRAK1
IRAK3,246,231,KEA3,0.20857142857142857,1,TKL,IRAK,IRAK,IRAK3
IRAK4,286,259,KEA3,0.12285714285714286,1,TKL,IRAK,IRAK,IRAK4
ITK,158.33333333333334,178,KEA3,0.37714285714285717,2,TK,TEC,TEC,ITK
JAK1,147.5,160,KEA3,0.44571428571428573,2,TK,JAKA,JAKA,JAK1
JAK2,59.333333333333336,42,KEA3,0.8685714285714285,4,TK,JAKA,JAKA,JAK2
JAK3,149.66666666666666,166,KEA3,0.41714285714285715,2,TK,JAKA,JAKA,JAK3
KDR,296,266,KEA3,0.10285714285714286,1,TK,VEGFR,VEGFR,KDR
KIT,224,217,KEA3,0.2571428571428571,2,TK,PDGFR,PDGFR,KIT
KSR1,3,2,KEA3,0.9971428571428571,4,TKL,RAF,KSR,KSR1
KSR2,1,1,KEA3,1,4,TKL,RAF,KSR,KSR2
LATS1,146,158,KEA3,0.4542857142857143,2,AGC,NDR,NDR,LATS1
LATS2,65,49,KEA3,0.8485714285714285,4,AGC,NDR,NDR,LATS2
LCK,53,36,KEA3,0.8857142857142857,4,TK,SRC,SRCB,LCK
LIMK1,277,253,KEA3,0.14,1,TKL,LISK,LIMK,LIMK1
LIMK2,153.5,171,KEA3,0.4,2,TKL,LISK,LIMK,LIMK2
LRRK2,95,95,KEA3,0.6857142857142857,3,TKL,LRRK,LRRK,LRRK2
LYN,74.66666666666667,63,KEA3,0.8,4,TK,SRC,SRCB,LYN
MAK,249,234,KEA3,0.19714285714285715,1,CMGC,RCK,RCK,MAK
MAP2K1,14.333333333333334,14,KEA3,0.96,4,STE,STE7,MEK1,MAP2K1
MAP2K2,110,112,KEA3,0.6228571428571429,3,STE,STE7,MEK1,MAP2K2
MAP2K3,9,10,KEA3,0.9714285714285714,4,STE,STE7,MEK3,MAP2K3
MAP2K4,104,104,KEA3,0.6514285714285715,3,STE,STE7,MEK4,MAP2K4
MAP2K6,122,126,KEA3,0.5771428571428572,3,STE,STE7,MEK3,MAP2K6
MAP2K7,139,148,KEA3,0.49142857142857144,2,STE,STE7,MEK7,MAP2K7
MAP3K1,7,6,KEA3,0.9828571428571429,4,STE,STE11,MEKK1,MAP3K1
MAP3K10,259,240,KEA3,0.17714285714285713,1,TKL,MLK,MLK,MAP3K10
MAP3K11,155.66666666666666,174,KEA3,0.3914285714285714,2,TKL,MLK,MLK,MAP3K11
MAP3K13,243,230,KEA3,0.21428571428571427,1,TKL,MLK,LZK,MAP3K13
MAP3K14,137.66666666666666,146,KEA3,0.49714285714285716,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,274,251,KEA3,0.1457142857142857,1,TKL,MLK,ZAK,MAP3K20
MAP3K3,284,258,KEA3,0.12571428571428572,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,35,21,KEA3,0.94,4,STE,STE11,MEKK4,MAP3K4
MAP3K5,91.33333333333333,90,KEA3,0.7028571428571428,3,STE,STE11,ASK,MAP3K5
MAP3K6,6,5,KEA3,0.9885714285714285,4,STE,STE11,ASK,MAP3K6
MAP3K7,79,70,KEA3,0.7685714285714286,4,TKL,MLK,TAK1,MAP3K7
MAP3K8,11.5,13,KEA3,0.9628571428571429,4,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,252,237,KEA3,0.18857142857142858,1,STE,STE20,KHS,MAP4K1
MAP4K2,131,135,KEA3,0.5371428571428571,3,STE,STE20,KHS,MAP4K2
MAP4K3,290,262,KEA3,0.11428571428571428,1,STE,STE20,KHS,MAP4K3
MAP4K4,304,273,KEA3,0.08285714285714285,1,STE,STE20,MSN,MAP4K4
MAP4K5,149.5,165,KEA3,0.42,2,STE,STE20,KHS,MAP4K5
MAPK1,43,26,KEA3,0.92,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,140,150,KEA3,0.48,2,CMGC,MAPK,JNK,MAPK10
MAPK11,88,85,KEA3,0.72,3,CMGC,MAPK,P38,MAPK11
MAPK12,147,159,KEA3,0.44857142857142857,2,CMGC,MAPK,P38,MAPK12
MAPK13,134.66666666666666,142,KEA3,0.5085714285714286,3,CMGC,MAPK,P38,MAPK13
MAPK14,69,53,KEA3,0.8314285714285714,4,CMGC,MAPK,P38,MAPK14
MAPK15,207.5,206,KEA3,0.2914285714285714,2,CMGC,MAPK,ERK7,MAPK15
MAPK3,25.333333333333332,16,KEA3,0.9542857142857143,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,226,221,KEA3,0.24285714285714285,1,CMGC,MAPK,ERK3,MAPK6
MAPK7,132.33333333333334,137,KEA3,0.5257142857142857,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,74.66666666666667,63,KEA3,0.8,4,CMGC,MAPK,JNK,MAPK8
MAPK9,62,46,KEA3,0.8571428571428571,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,21.666666666666668,15,KEA3,0.9571428571428572,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,293,263,KEA3,0.11142857142857143,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,122,126,KEA3,0.5771428571428572,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,132,136,KEA3,0.5285714285714286,3,CAMK,CAMKL,MARK,MARK2
MARK3,32.333333333333336,20,KEA3,0.9428571428571428,4,CAMK,CAMKL,MARK,MARK3
MARK4,332,295,KEA3,0.02,1,CAMK,CAMKL,MARK,MARK4
MAST1,241.5,229,KEA3,0.22,1,AGC,MAST,MAST,MAST1
MAST2,310,278,KEA3,0.06857142857142857,1,AGC,MAST,MAST,MAST2
MATK,235,226,KEA3,0.22857142857142856,1,TK,CSK,CSK,MATK
MELK,36,22,KEA3,0.9371428571428572,4,CAMK,CAMKL,MELK,MELK
MERTK,150,167,KEA3,0.4142857142857143,2,TK,AXL,AXL,MERTK
MET,162.66666666666666,180,KEA3,0.37142857142857144,2,TK,MET,MET,MET
MKNK1,180.66666666666666,190,KEA3,0.34285714285714286,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,215,209,KEA3,0.28,2,CAMK,MAPKAPK,MNK,MKNK2
MOK,149,164,KEA3,0.4257142857142857,2,CMGC,RCK,RCK,MOK
MOS,297,267,KEA3,0.1,1,OTHER,MOS,MOS,MOS
MST1R,268,246,KEA3,0.16,1,TK,MET,MET,MST1R
MTOR,67.33333333333333,52,KEA3,0.8371428571428572,4,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,141.5,152,KEA3,0.4742857142857143,2,CAMK,MLCK,MLCK,MYLK2
MYO3A,262,243,KEA3,0.16857142857142857,1,STE,STE20,NINAC,MYO3A
NEK10,281,256,KEA3,0.13142857142857142,1,OTHER,NEK,NEK10,NEK10
NEK11,309,277,KEA3,0.07142857142857142,1,OTHER,NEK,NEK11,NEK11
NEK2,87.33333333333333,84,KEA3,0.7228571428571429,3,OTHER,NEK,NEK2,NEK2
NEK3,142,154,KEA3,0.4657142857142857,2,OTHER,NEK,NEK1,NEK3
NEK4,167.5,184,KEA3,0.36,2,OTHER,NEK,NEK4,NEK4
NEK6,27,18,KEA3,0.9485714285714286,4,OTHER,NEK,NEK6,NEK6
NEK8,213,207,KEA3,0.2857142857142857,2,OTHER,NEK,NEK8,NEK8
NEK9,168.5,185,KEA3,0.35714285714285715,2,OTHER,NEK,NEK8,NEK9
NIM1K,260,241,KEA3,0.1742857142857143,1,CAMK,CAMKL,NIM1,NIM1K
NLK,133.66666666666666,140,KEA3,0.5171428571428571,3,CMGC,MAPK,NMO,NLK
NPR2,70.5,55,KEA3,0.8257142857142857,4,RGC,RGC,RGC,NPR2
NRBP2,227,222,KEA3,0.24,1,OTHER,NRBP,NRBP,NRBP2
NTRK1,219,212,KEA3,0.2714285714285714,2,TK,TRK,TRK,NTRK1
NTRK2,306,275,KEA3,0.07714285714285714,1,TK,TRK,TRK,NTRK2
NTRK3,84,78,KEA3,0.7457142857142857,3,TK,TRK,TRK,NTRK3
NUAK1,152,170,KEA3,0.40285714285714286,2,CAMK,CAMKL,NUAK,NUAK1
NUAK2,43,26,KEA3,0.92,4,CAMK,CAMKL,NUAK,NUAK2
OXSR1,273.5,250,KEA3,0.14857142857142858,1,STE,STE20,FRAY,OXSR1
PAK1,37.33333333333333,24,KEA3,0.9285714285714286,4,STE,STE20,PAKA,PAK1
PAK2,153.66666666666666,172,KEA3,0.39714285714285713,2,STE,STE20,PAKA,PAK2
PAK3,4,3,KEA3,0.9942857142857143,4,STE,STE20,PAKA,PAK3
PAK4,130.33333333333334,134,KEA3,0.5428571428571428,3,STE,STE20,PAKB,PAK4
PAK5,326,291,KEA3,0.03142857142857143,1,STE,STE20,PAKB,PAK5
PAK6,195.5,200,KEA3,0.30857142857142855,2,STE,STE20,PAKB,PAK6
PASK,40,25,KEA3,0.9257142857142857,4,CAMK,CAMKL,PASK,PASK
PBK,185.33333333333334,194,KEA3,0.3314285714285714,2,OTHER,TOPK,TOPK,PBK
PDGFRA,117,120,KEA3,0.6,3,TK,PDGFR,PDGFR,PDGFRA
PDGFRB,145.66666666666666,157,KEA3,0.45714285714285713,2,TK,PDGFR,PDGFR,PDGFRB
PDIK1L,295,265,KEA3,0.10571428571428572,1,OTHER,NKF4,NKF4,PDIK1L
PDK1,64,47,KEA3,0.8542857142857143,4,ATYPICAL,PDHK,PDHK,PDK1
PDPK1,73.5,61,KEA3,0.8085714285714286,4,AGC,PDK1,PDK1,PDPK1
PIK3CA,228,223,KEA3,0.23714285714285716,1,NA,NA,NA,PIK3CA
PIK3CB,336,299,KEA3,0.008571428571428572,1,NA,NA,NA,PIK3CB
PIK3CG,305,274,KEA3,0.08,1,NA,NA,NA,PIK3CG
PIK3R4,73,59,KEA3,0.8142857142857143,4,OTHER,VPS15,VPS15,PIK3R4
PIM1,57,39,KEA3,0.8771428571428571,4,CAMK,PIM,PIM,PIM1
PIM2,92.5,92,KEA3,0.6971428571428572,3,CAMK,PIM,PIM,PIM2
PINK1,147,159,KEA3,0.44857142857142857,2,OTHER,NKF2,NKF2,PINK1
PKMYT1,279,255,KEA3,0.13428571428571429,1,OTHER,WEE,WEE,PKMYT1
PKN1,118.66666666666667,121,KEA3,0.5971428571428572,3,AGC,PKN,PKN,PKN1
PLK1,36.333333333333336,23,KEA3,0.9314285714285714,4,OTHER,PLK,PLK1,PLK1
PLK2,149,164,KEA3,0.4257142857142857,2,OTHER,PLK,PLK2,PLK2
PLK3,7,6,KEA3,0.9828571428571429,4,OTHER,PLK,PLK2,PLK3
